gene,t_stat,p_value,log2FC,p_adj
C20orf197,11.120875371987761,1.0158543946506396e-26,0.6321530046296309,3.681127351008684e-26
IARS,-11.02888712953962,1.0170936585398638e-26,-0.3254296455026342,3.684750837773714e-26
RPL3,11.157116064685647,1.0223021661216377e-26,0.4539843088624185,3.7027491065101986e-26
LYNX1,11.003661397581181,1.0418397396351041e-26,0.9582907255290918,3.7726261691349247e-26
TBX21,11.05994979734489,1.048468868677392e-26,0.956040064153437,3.795738342587775e-26
BBS5,10.990089170807455,1.0490708167432641e-26,0.36684854298941794,3.7970247685463183e-26
MAN1A1,11.045587739824276,1.0669514270393569e-26,0.8112358551587171,3.8608345762925915e-26
ZDHHC12,-11.173077301668108,1.0923316681086281e-26,-0.511803230820103,3.9517459337097154e-26
GPAA1,-11.034636646608202,1.1145033721420844e-26,-0.42296275727513155,4.031009730061469e-26
GRAPL,11.198929581097266,1.1164609549178282e-26,0.6750524179894202,4.0371416916086894e-26
KCTD13,-11.131707544561943,1.1249883627536858e-26,-0.4823877830687735,4.067021794157901e-26
DDX49,-11.093176720419816,1.1530837439009266e-26,-0.4021605191799047,4.1676127710898043e-26
LOC100128164,11.329107043879155,1.1559274544711442e-26,0.7361915297619053,4.176910353553674e-26
CD160,11.086888025547138,1.1676961661937136e-26,0.532631633597878,4.218446239062555e-26
ZDHHC13,-11.098476143435912,1.1710406833490743e-26,-0.4873631798941762,4.2295363362715687e-26
FFAR3,11.327807158618919,1.2092362265188381e-26,1.0033328260582035,4.366465801995908e-26
GATM,10.95281576521216,1.2770351477968168e-26,0.7268590119047698,4.6102016812725885e-26
MYOZ2,11.235688241363517,1.2915470078083694e-26,0.8640617857142856,4.661497721337427e-26
FAM95B1,11.022938234605979,1.3684120950564864e-26,0.8908902275132227,4.937764477990326e-26
EIF5A2,10.976551437661024,1.421788160704147e-26,0.5411238981481459,5.129164083964796e-26
ZNF833,11.066293423742072,1.423284649411849e-26,0.4851047552910073,5.1333599782136887e-26
MS4A6A,11.056308891219327,1.464557686855111e-26,0.6300731236772492,5.280982366395351e-26
TSSK4,11.082705849440426,1.5036907069033802e-26,0.63278979563492,5.420820841533914e-26
HPS5,11.166350414989205,1.5178847566709965e-26,0.40017045039682664,5.470709643835051e-26
RETSAT,11.306403793906375,1.5687640892246313e-26,0.6445256990740926,5.652764025694277e-26
CEBPA,11.283315129587397,1.5699857186690792e-26,0.8914736190476074,5.655842328111326e-26
SLC25A42,11.055690945701421,1.5732490671496504e-26,0.42973751521164427,5.666272722082612e-26
BTD,11.019466856117432,1.6589273162406548e-26,0.44895184259261,5.973457410700973e-26
DGAT2,11.233474844065205,1.7290441363798264e-26,1.3982230363756596,6.224478037839652e-26
EDNRA,10.96141309539536,1.747354303028055e-26,0.6117358551587255,6.288923376279328e-26
MAPK4,10.953038581824565,1.857254413394707e-26,1.4583011369047614,6.682903996970859e-26
LOC728554,-11.083728586219543,1.8732820053605134e-26,-0.6341935072751204,6.739000709470987e-26
C11orf2,11.056125727518943,1.913313608584513e-26,0.4518333564814796,6.881403791491649e-26
TBCD,-10.967425508609768,1.9401992332702931e-26,-0.34937947751322973,6.976470713372887e-26
PYGO1,11.031266298105022,2.0520162915038685e-26,0.9046521223544945,7.376814111670573e-26
PRND,11.008994373968752,2.0548703940008795e-26,1.1002350304232777,7.385350013172628e-26
CSAD,11.024631854483356,2.1138755644227322e-26,0.7253931964285574,7.595645756223292e-26
S1PR4,11.033552256492191,2.13328990843848e-26,0.9669193313492075,7.663617526884573e-26
FAM181A,11.23029616944636,2.137825537131242e-26,0.5806487460317462,7.67811984959406e-26
KLK6,10.957378227765561,2.141120235966214e-26,1.86033926388889,7.688159578631482e-26
CLN5,10.925658112368204,2.1763816140789735e-26,0.317137481481474,7.812951203537877e-26
OTC,11.480609979819173,2.239417474166684e-26,0.645371548941799,8.037368496443925e-26
STX1A,-11.050778093304583,2.2546082077099734e-26,-0.6342378578042283,8.090002930345015e-26
OR1L8,11.146720583251183,2.296248513121612e-26,0.4702739219576717,8.237497287169958e-26
FCGRT,10.916754757905725,2.333915581570427e-26,0.5278268974867792,8.370672771823868e-26
HCRTR1,11.255836441736907,2.374934674264658e-26,0.5001701812169319,8.515805584455738e-26
C13orf36,11.364277971641956,2.3773137698704194e-26,1.0961075509259257,8.522351598299149e-26
CCRL1,11.104718871013272,2.4269763232757506e-26,0.9554523869047671,8.698359974272983e-26
NAP1L6,11.018007957207992,2.4508238905861742e-26,0.8272596997354498,8.781786233035914e-26
SMC6,-10.967113655328411,2.4785204217737406e-26,-0.3374510641534396,8.878962060039619e-26
ZBTB40,10.975093540780655,2.5593613398016227e-26,0.35081463492063314,9.166430925546774e-26
KDM6B,11.078165366778844,2.6036010402513383e-26,0.3702918293650761,9.322708189941828e-26
PSME2,-11.034132474170017,2.6803344057244624e-26,-0.5253113968254208,9.595235723073599e-26
NPM2,10.996846483136887,2.682486838319093e-26,1.0866121620370373,9.600708937610198e-26
KIF13A,10.973026276896388,2.698655967578099e-26,0.5614601349206332,9.656334169834995e-26
MCF2L2,10.951407336858935,2.738222447476294e-26,0.7564715667989423,9.795634531550303e-26
SCGB2A2,10.945017074360296,2.805103888663366e-26,2.856256506613745,1.0032563199477316e-25
NOMO3,-11.04825150250252,2.827902913531035e-26,-0.42958146759259463,1.011175595904258e-25
HGS,-10.990750504679783,2.895841258016042e-26,-0.34812399999999855,1.0352279510023913e-25
GRIN2B,11.19509782262467,2.9279610254653246e-26,0.8805100985449742,1.046467407360483e-25
B4GALT6,10.983952610607929,2.9361000716029045e-26,0.6552945588624324,1.049132810454164e-25
RASSF8,10.901632084879466,2.9410489213313086e-26,0.6613859755291074,1.0506573141934608e-25
SLC24A4,11.109594661174,3.0106731617672896e-26,0.7309937433862439,1.0752803217752484e-25
ZNF862,10.936165948060392,3.0396412193237704e-26,0.44523648280423167,1.085374671937108e-25
MAP2K6,10.930800696727312,3.080172030454949e-26,0.6759770310846678,1.0995921343128878e-25
LHX2,-10.955790182295583,3.1874537880358307e-26,-1.0889672513227544,1.137626934964944e-25
LDHD,10.95073638635877,3.198829060030607e-26,0.9968310244708922,1.1414222720113849e-25
HUNK,10.881295626382105,3.204378895729838e-26,0.9015102513227591,1.143137670471555e-25
TTYH1,10.949243468691169,3.228196541934997e-26,1.6176860224867706,1.1513676663463781e-25
LINGO2,11.085236857093863,3.266832413454222e-26,0.7990869755290995,1.1648776903648602e-25
BMP8A,-11.16675281082398,3.3442550149068857e-26,-0.9459952301587231,1.1922087164742143e-25
ZMAT3,11.031315129644133,3.399393841982373e-26,0.6284754371693246,1.2115848839120972e-25
SLC46A3,10.880235319631206,3.438884234281e-26,0.526537316137567,1.2253760832035305e-25
FANCC,-10.8713911325308,3.449763852745068e-26,-0.3392457380952383,1.2289683952039752e-25
LOC650623,10.993360770365504,3.5777981001084383e-26,0.8215923842592545,1.2742853885581685e-25
FGF18,11.06637446900415,3.5878379367379565e-26,0.9071395727513258,1.277565696391173e-25
TUBE1,10.962415831075083,3.6419703952810975e-26,0.37867012500000996,1.2965414607200705e-25
MAGIX,-10.995410791344142,3.679624003486015e-26,-0.6972745661375654,1.3096433375329213e-25
SLC26A6,-11.04398493593333,3.6944244325954764e-26,-0.5535288584656017,1.314607187165994e-25
DMBT1,11.018392711536135,3.710949616311907e-26,1.3519637784391503,1.320182329998947e-25
HVCN1,10.981365168322725,3.7222778698771064e-26,0.5444445099206252,1.3239064994801988e-25
SPDYC,-10.862820571246532,3.758173222336485e-26,-1.466650762566137,1.3363647368202044e-25
C3orf18,10.84443325598931,3.779410450399073e-26,0.5546465628307056,1.343606158041896e-25
ARHGEF3,10.875706066442122,3.851214918026939e-26,0.40680050198412054,1.3688170843227326e-25
SPIRE2,-10.991950611704295,3.8541105723364274e-26,-0.7312184702380913,1.3695301288313864e-25
LOC389033,11.014195162469925,3.8750867021894335e-26,1.5602153564814814,1.3766661272175984e-25
PDE10A,10.879352382482052,3.948407561086336e-26,0.712827691798954,1.4023905701971468e-25
ALG1,-10.990162521473007,4.00491760021094e-26,-0.3639627804232859,1.4221336782852365e-25
LGR4,10.929629102405332,4.0134911890661135e-26,0.8325530105820018,1.4248495235889082e-25
NDUFB10,-10.975418461014776,4.054874290790224e-26,-0.43494354365080135,1.4392093004909423e-25
LMBRD1,10.988835119275445,4.120469144771514e-26,0.36266504232805197,1.4621540313908044e-25
PSMD7,-10.860012084211219,4.1578948879669955e-26,-0.31212280026453776,1.4750946449315167e-25
CCDC116,10.997198648735294,4.2742099980728463e-26,0.5423696124338626,1.5160103971510624e-25
GGPS1,-10.949532930652994,4.3589565053456256e-26,-0.34260428769841944,1.5457128814557024e-25
PCDHGB3,10.961007966814828,4.405868900593886e-26,0.8863614682539729,1.5619885669455229e-25
TANC1,10.888371954155941,4.4684654455647545e-26,0.4375384788359842,1.58381589469062e-25
CCDC129,10.980980575016392,4.481257624810046e-26,1.370790238095237,1.5879844338135852e-25
PUSL1,-11.014559810652248,4.534216670764848e-26,-0.5651835667989475,1.6063813640075097e-25
SRD5A3,-10.917171560940298,4.590392232823161e-26,-0.49145540542327737,1.6259091145336601e-25
CDK2AP2,-10.919714949858028,4.682562851862157e-26,-0.47402527050265597,1.6581743383192647e-25
OSBPL1A,10.958026949969494,4.7111171020640374e-26,0.5166112883597975,1.6679022768562884e-25
COX7B,-10.910532887005969,4.7406483930679253e-26,-0.3559039173280407,1.677971570300387e-25
NICN1,10.880533176324851,4.809341610758711e-26,0.3871493544973621,1.7018945709228192e-25
UFC1,-10.96408338002316,4.9052531100323686e-26,-0.36279659788360874,1.735436170385303e-25
LOC653566,-10.87598483591008,4.921773239996245e-26,-0.3412810972222271,1.740880831064144e-25
CELF3,-10.80755784589302,5.051399720390497e-26,-0.9351016283068785,1.7863206590457622e-25
NMRAL1,-11.073534634554019,5.095600013046432e-26,-0.5240810218254186,1.8012194795441104e-25
TMEM117,10.83607220324855,5.095870658501101e-26,0.42911473280423706,1.8012194795441104e-25
PHACTR2,10.954929594765177,5.26104825931626e-26,0.5555673968254045,1.8591774167705408e-25
CSAG1,-10.795656747743944,5.3210893208373e-26,-0.9250339173280433,1.8799635675294152e-25
NMU,-10.881306190308747,5.379004630492551e-26,-1.4091430085978829,1.8999893162581742e-25
FNIP2,10.950286084286933,5.42050631942807e-26,0.7802278201058144,1.9142095367026147e-25
PKD1L2,11.082725974913979,5.496749582891982e-26,1.2677525291005352,1.940689138449618e-25
RCN2,-10.859936236235933,5.591054260593807e-26,-0.31651817063492693,1.9735319222916748e-25
HMOX2,-10.965265483624124,5.813563793921817e-26,-0.35862000793649784,2.051603065207752e-25
NFKB1,10.814585711234521,5.921679235809643e-26,0.3013806514550126,2.0892780750174397e-25
XYLT1,10.808843998232117,6.100519093112781e-26,0.6364133194444417,2.1518829891559563e-25
RDH16,-10.8811369111581,6.159495176046939e-26,-1.0899686441798946,2.172188438515683e-25
CDC42EP2,11.047106785702091,6.239044802871214e-26,0.5624928683862507,2.1997383290544555e-25
STAU2,-10.853509754819592,6.291722330155112e-26,-0.3883241309524035,2.2178033131272495e-25
RNF157,10.90999157454616,6.364869547914291e-26,0.9558585978835925,2.243073848231548e-25
HHEX,10.88027628363803,6.525919912798226e-26,0.664540645502651,2.2993040937609676e-25
ACSM2A,11.174924904628906,6.54989273778681e-26,0.664993630952381,2.3072225688332993e-25
C14orf43,10.849472570587666,6.641234095902878e-26,0.3746120033068827,2.3388627944788796e-25
YEATS4,-10.842004087245247,6.660977441491078e-26,-0.3659507949735463,2.3452794344074576e-25
ARRDC2,10.957386009063448,6.951090755904169e-26,0.48855665873016285,2.4468665836455525e-25
OBSCN,10.95029268887096,6.971226545330974e-26,0.8600848531745999,2.4533937169933943e-25
XKR4,11.04313588564227,7.329847390664752e-26,0.6198489742063498,2.5790141744530434e-25
ANG,10.826413215104154,7.361370084505563e-26,0.6205445661375721,2.5895137123859302e-25
GRAMD1A,-10.98675038295428,7.527170305302211e-26,-0.41689702513227545,2.647232553465924e-25
C5orf36,10.78288321074002,7.763264633186949e-26,0.5367309027777827,2.729641140835338e-25
KDELC2,10.862484466662005,7.966009695133975e-26,0.4670184947089986,2.8002888419173018e-25
NUDT10,10.786080253844782,8.096450206154792e-26,0.8503463670634952,2.845492897150544e-25
FOXF2,10.81142648290632,8.376216885419774e-26,0.6560427182539712,2.9431449426017405e-25
CTSW,10.849774937835521,8.385897408186903e-26,1.0430349113756616,2.9458741134805784e-25
C9orf144B,11.0057647835879,8.787502840190668e-26,0.5129091362433859,3.0862495718616723e-25
FAM7A2,11.050612714347215,8.941903677172752e-26,0.6703181673280423,3.1397603401922203e-25
ARAP1,10.885204893982987,9.08020645952191e-26,0.3872850482804271,3.1875955051814603e-25
RPL23AP53,10.82798406144786,9.326198814133268e-26,0.44761060978834877,3.2732045393483003e-25
TNFRSF11B,10.847218995443335,9.420812228440667e-26,1.0688191362433885,3.305657381068846e-25
PLP2,-10.834368896874432,9.501412362409268e-26,-0.4308890727513184,3.3331794519028366e-25
CLTC,-10.80763766974393,9.549286895377346e-26,-0.45698922817460463,3.3492111692055808e-25
TUBG2,10.824782014461164,9.582426276347745e-26,0.490590776455023,3.36006871730645e-25
FIGNL1,-10.81199364038576,9.620168962491992e-26,-0.3849833267195848,3.372535098257951e-25
