gene,t_stat,p_value,log2FC,p_adj
CATSPER3,9.446233135635634,1.7467023215338305e-20,0.4934188305689031,5.523511120282683e-20
FCGR2B,-9.444877579114584,1.767271770980289e-20,-0.6476484076433069,5.587409334247127e-20
RAD51C,9.444562031986585,1.772740640014557e-20,0.39031462359513114,5.603549093472415e-20
LOC652276,9.445185971548485,1.780347258600566e-20,0.34409490119780006,5.626438165162749e-20
AMY2A,-9.443572132064604,1.787503207627917e-20,-0.6540401197800052,5.647893882176695e-20
CASC4,9.447106427069382,1.7889135022884436e-20,0.31736168398513875,5.651190232813945e-20
MAN2B1,-9.441573434109973,1.8294936534892197e-20,-0.3569656849851004,5.778197699030464e-20
SNX31,-9.451367958685292,1.896311849312223e-20,-0.659664062737766,5.988005238691611e-20
FAM47E,9.492850582619221,1.9125738831840932e-20,0.8137982511249753,6.038117711582014e-20
MFAP3L,-9.434148758600598,1.959387246181199e-20,-0.7127805574878794,6.184642359461238e-20
GLI3,9.446250048817125,1.9737164765952118e-20,0.6440746429425435,6.228594505049494e-20
PYCR1,9.47721346186094,2.012166833577861e-20,0.6203003940131779,6.348633757499656e-20
CSF2,-9.488721176480338,2.0456879409747664e-20,-0.4280128171126715,6.453074621427675e-20
MBTPS2,9.426699870680627,2.0722121504829638e-20,0.33724008445467746,6.535054050355517e-20
TDRG1,9.436565288209893,2.072525097609014e-20,0.47675030325427686,6.535054050355517e-20
FAM70B,-9.429435827817002,2.0868334942095264e-20,-0.5037682903632588,6.578823773616723e-20
C9orf72,-9.4259708956063,2.0885133149728674e-20,-0.381499510336722,6.58277165007927e-20
ZNF683,-9.426626734714796,2.0897138949818188e-20,-0.9215163376883106,6.585207703854904e-20
LILRB2,-9.42970450106356,2.0977831177749773e-20,-0.6454230016738753,6.60928313165159e-20
LGR5,-9.43695170170857,2.107088052653456e-20,-1.0894415773570114,6.637241151126282e-20
PEX11G,9.42786153873802,2.1078930818460814e-20,0.5933620915849653,6.638418854813687e-20
PLA2G5,-9.427050816592685,2.111581575733816e-20,-0.7472286776374375,6.648675157786005e-20
WSCD2,-9.431045601197836,2.1141824867193705e-20,-0.9925766314862736,6.655503526480913e-20
TBCE,9.430576772773072,2.1183096533176694e-20,0.3264433148192296,6.667132815235518e-20
FAM127A,-9.421789777970105,2.166848542680229e-20,-0.36846006717246205,6.818509505752603e-20
PLXNA2,-9.42034284976979,2.2073656267508622e-20,-0.5012441169757196,6.944586954450965e-20
LOC100125556,9.420457786853518,2.2122154888424264e-20,0.39323152105389525,6.95842326490436e-20
VARS2,9.41732589413709,2.2901006880436373e-20,0.2996351399969637,7.201936334519584e-20
CUEDC1,9.421017584852006,2.2975063642785986e-20,0.48136484315560146,7.223750355482456e-20
PLS1,9.4173551430013,2.3640831636708548e-20,0.6797698550031548,7.431561549824449e-20
CST4,9.412863442205124,2.419820077022067e-20,1.4638777836351382,7.605219376588848e-20
C1orf182,9.408978698276872,2.4291793257988917e-20,0.5920346035955739,7.633076342719497e-20
C7orf41,-9.427358837971731,2.451098858207757e-20,-0.6405223386448125,7.700381375193803e-20
FIGLA,-9.454678519260872,2.4914421766039147e-20,-0.3117001630399342,7.825527375187775e-20
PHACTR1,-9.403334193039907,2.5494862558700363e-20,-0.5905879160235656,8.006208419667744e-20
CCDC23,-9.402515378207125,2.568384603001914e-20,-0.2962028004825905,8.06391063059145e-20
GRIK3,9.407258865967922,2.5840995656965865e-20,1.3877712832329578,8.11159653680537e-20
UBE3A,9.401304182272467,2.6013679192134847e-20,0.2973341970826784,8.164138167984106e-20
NCF1C,-9.404755442881697,2.615784161811558e-20,-0.807769359905218,8.207709137846456e-20
UTRN,-9.407590681668282,2.6965031895002087e-20,-0.5436047504402275,8.459262348967953e-20
LIN28B,-9.536822145370769,2.716542279817662e-20,-0.7128919588704592,8.520391420320338e-20
IGSF11,-9.397085875088116,2.748541700921139e-20,-0.685307960153039,8.619001337898733e-20
RPL37,-9.395469742213356,2.753859124027873e-20,-0.3920913442098968,8.633917518358208e-20
FAM110A,9.400581852141803,2.7603573188377614e-20,0.5011150648899001,8.652528835127243e-20
C5orf58,-9.395495361494897,2.773095073227534e-20,-0.595332542227343,8.690686920920891e-20
TMEM40,-9.393850582567067,2.791552079756002e-20,-1.2567687294841394,8.74674956695221e-20
PPP4C,9.397506623219874,2.8479785552380386e-20,0.3698598791330827,8.920523251389504e-20
ZNF660,-9.398402891924707,2.84817122191536e-20,-0.5909282314514908,8.920523251389504e-20
KBTBD4,9.391655608588794,2.849195606062577e-20,0.36448088030695125,8.921916767652126e-20
CHAD,9.391267671504563,2.888581688283465e-20,1.5823364089911136,9.043410381150978e-20
SYNGR3,9.38928736829452,2.889472712710786e-20,0.864332314514904,9.04436091839967e-20
LAYN,-9.392054022893172,2.911939885776037e-20,-0.5270909480228596,9.112833012458058e-20
NPC1L1,9.392676279085753,2.9167296738918206e-20,0.9816155877046175,9.125967646598733e-20
PLCB1,-9.391072951496835,2.9321135041670993e-20,-0.8476283385143848,9.172237225449173e-20
C1orf69,-9.386328326190776,2.9797963028115063e-20,-0.34789560389992147,9.319505113627617e-20
C1orf116,-9.38282663516392,3.165437178748603e-20,-1.1878929545009802,9.898098343052852e-20
TIMP2,-9.3787921881557,3.168446369128598e-20,-0.5058052161909394,9.905496191974218e-20
PRSS23,9.38078373306686,3.2076729261469124e-20,0.6795981125410329,1.0026094202980921e-19
AMBP,9.377433891306381,3.22293570315286e-20,1.1437939952392404,1.0071755839546295e-19
TACO1,9.376291803860731,3.2581084302096666e-20,0.34364033716658504,1.0179605418006947e-19
MTSS1L,-9.376828383623897,3.2823290208246075e-20,-0.4719487685050261,1.0253199418469565e-19
GDA,-9.40735138905305,3.467679431610276e-20,-0.747248739157844,1.0829991928702518e-19
ZNF507,-9.377842846393145,3.490930968302766e-20,-0.2920776847242461,1.090039832061604e-19
CETP,-9.402032358113576,3.500746510465269e-20,-0.7888492891458898,1.0928830904629714e-19
FBXL7,9.372342448627537,3.5112816238771583e-20,0.6633131475402596,1.0959497904487455e-19
DMBT1,-9.380058353445204,3.6019285977219054e-20,-1.1032267483315605,1.1240148889161772e-19
TRAF5,9.363979115044248,3.611066821194986e-20,0.467228904806424,1.126638213696843e-19
RPL18A,-9.363617734323634,3.622555212843701e-20,-0.42907764396427517,1.1299935699382995e-19
RUNX1T1,-9.38703700929309,3.656843154260471e-20,-0.8576692925153848,1.1404580523829952e-19
ARMC3,9.361846998170291,3.6888347252488295e-20,1.146667597443527,1.15020227348433e-19
HIST1H2AM,9.365628280634729,3.709063754041754e-20,0.8365078085258975,1.156275655415689e-19
C17orf87,-9.369479638270544,3.725262823325839e-20,-0.6274944066433354,1.1610905200556265e-19
KLHL7,-9.362225820290766,3.761108100909887e-20,-0.3353870176735345,1.1720255298463777e-19
POLR2K,9.358744457474423,3.7817393477617624e-20,0.3528951403230458,1.1782161217621987e-19
OTOR,9.365554976343171,3.790845295622743e-20,0.801547848959805,1.1808141820089696e-19
LRRC3,-9.35769331579994,3.821591706122646e-20,-0.5037196854416095,1.190150637119142e-19
VEPH1,-9.360599907367247,3.889287128460441e-20,-0.903677469511531,1.2109879457412622e-19
PROK1,-9.369207484500276,4.037878613235133e-20,-0.8503112448642434,1.2569999395062947e-19
ZNF444,9.349936733761428,4.1560570812869213e-20,0.4009231494967498,1.2935276102804674e-19
CLEC3B,-9.406575018601572,4.1647110977317255e-20,-0.9401201006499829,1.2958959872332222e-19
QSOX2,-9.347922542066016,4.165349899861802e-20,-0.3494509853046672,1.2958959872332222e-19
PDZD4,-9.347879286744067,4.1759067799068157e-20,-0.885177948305472,1.2989179129338432e-19
GREB1L,9.349279063746605,4.1906331487218964e-20,1.121514108388948,1.3032352775372861e-19
COL16A1,-9.350089420174474,4.2074204154799404e-20,-0.6349396926153759,1.3081916828987206e-19
FZD8,-9.344300549598517,4.296379466051851e-20,-0.6820742299080482,1.335581559434693e-19
CNTN6,-9.35147616998549,4.3827754473987235e-20,-0.7218297118540904,1.3621637780298375e-19
C9orf46,9.341366514345287,4.427043022103848e-20,0.37467092889287734,1.3756444280793734e-19
TMEM209,9.340232777215153,4.454706646949331e-20,0.29187433534054286,1.3839612236295168e-19
RAB3C,-9.33993571691732,4.4731488151844615e-20,-0.8201065569226769,1.3894103753761379e-19
TRIP6,-9.347607353986946,4.500392645363848e-20,-0.5563270966935487,1.3975906728654128e-19
EFHD1,9.360538175079252,4.5209639758918243e-20,0.7623344785982873,1.4036959535552818e-19
JAK2,-9.338032986484238,4.584259338377301e-20,-0.43342736842677176,1.4230613111490988e-19
RASL10A,-9.346705062322485,4.5987825410672897e-20,-0.7481732701462995,1.4272818944731519e-19
FERMT3,-9.342316600719943,4.6255280098245226e-20,-0.5748856975935261,1.435293324612418e-19
LOC100132111,-9.337141455939381,4.665816586457408e-20,-0.5893674784243799,1.4475030824437784e-19
FOXE1,-9.347506795101603,4.762713682461014e-20,-0.6602354111867138,1.4772663692355405e-19
CUX1,9.337397265782018,4.772322037360993e-20,0.33222637768743013,1.479948487598131e-19
FKBP5,-9.329499126237668,4.894129884958177e-20,-0.7020659588922076,1.517416790952498e-19
ABI3,-9.335678935342145,4.9262360894360236e-20,-0.44333187756787584,1.5270637622115252e-19
GRHL1,-9.333412284817154,4.971954602556391e-20,-0.6159922778852724,1.5409256243067782e-19
SYP,9.362641510290572,5.0244456317581256e-20,0.8102605231408031,1.5568804466125952e-19
EIF2C4,-9.326988059003446,5.0449943891155e-20,-0.38301954142300687,1.5629331712114962e-19
LZTFL1,9.32721745053488,5.0717279926768393e-20,0.36746231549314956,1.5708991330365177e-19
AMTN,-9.404073934033574,5.113286672735026e-20,-0.8712880671072369,1.5834528338717056e-19
RPS16,-9.327641429221623,5.2011847443580557e-20,-0.3858509918262598,1.6103487132290566e-19
GEFT,-9.322249176303798,5.31333169698135e-20,-0.4483749114149651,1.6447400108247254e-19
BID,-9.319342815996446,5.359698230417455e-20,-0.35636560672594086,1.6587592694218603e-19
XG,-9.321327562304655,5.477426581340555e-20,-0.8205029010238896,1.6948540408541102e-19
ZNF295,-9.318884383413273,5.551045692577699e-20,-0.36034166702897785,1.7172885378464705e-19
NXPH3,9.313572664867804,5.657891129699085e-20,0.872282225386404,1.7499909546801287e-19
VASH2,-9.309621463221045,5.850387030633916e-20,-0.7474044189256741,1.8091666822789799e-19
C3orf14,9.309005666354759,5.863037447193271e-20,0.6526903915132394,1.8127146099284095e-19
WRB,9.307030403405333,5.998668802700076e-20,0.28831502630376704,1.8542763211237318e-19
DTNB,-9.317005768715035,6.02493881351631e-20,-0.4143727750483919,1.8620229408211688e-19
IFT46,9.30632035533533,6.055810906593005e-20,0.38032431360185726,1.8711884513107066e-19
UHRF1BP1L,9.304225361974492,6.170811600571905e-20,0.35192420436513316,1.9063400123195348e-19
CXorf21,-9.306753374548805,6.175277734310636e-20,-0.5892996277254854,1.9073370366134574e-19
PCDHGA6,-9.304049337114508,6.187514125438312e-20,-0.7133330378687388,1.9107331526147953e-19
EREG,-9.303235773090282,6.226486816775061e-20,-1.2467426501597743,1.9223825449746462e-19
C9orf70,-9.38553654853733,6.270051200317658e-20,-0.36553349981522104,1.935444633746812e-19
GBP4,-9.298134068426348,6.510854332197758e-20,-0.7329941061063785,2.0093731038855258e-19
CHRNA5,-9.295280872650533,6.63039259946585e-20,-0.8868843514271463,2.0458548066928994e-19
BCL6B,-9.31205319504266,6.775277440267117e-20,-0.4553941658876903,2.090141189096229e-19
CDC20B,9.299350593040268,7.016336395820694e-20,1.548387201365187,2.1640731467638467e-19
YOD1,-9.291492899684327,7.640093988496672e-20,-0.548926746157691,2.3559889273159075e-19
MED13L,9.276314050425023,7.860307385028584e-20,0.5011956375948472,2.4234111495251323e-19
GOLGA9P,-9.308678799341566,7.889334974468061e-20,-0.3954431398230476,2.4318736857234183e-19
RNF165,-9.273959721137032,7.973420951285738e-20,-0.7702421621269062,2.457301088609818e-19
CPLX2,9.355889289406646,8.4495580791254e-20,1.2182018586552452,2.6035190263016566e-19
KSR2,9.267894388755714,8.524037956735215e-20,0.8629756613986705,2.625942625447221e-19
ZNF658,-9.272414762189637,8.528558712934486e-20,-0.4638314031216728,2.6268097320074466e-19
KCNJ8,-9.265820893469575,8.558380197757002e-20,-0.5527815411621608,2.635467598097291e-19
STXBP4,9.265675061852603,8.570640825861905e-20,0.48611761266060416,2.638715392837348e-19
AIG1,9.26350263571092,8.735554086792915e-20,0.3772717277885196,2.6889509451089665e-19
LAMA4,-9.27192270845125,8.906672383265693e-20,-0.5330041770831198,2.741076048073993e-19
MORN2,9.261896191115364,9.02635447692408e-20,0.3213587036151342,2.7773537146522795e-19
ZNF167,-9.255530478716,9.427630572767888e-20,-0.5141483788395931,2.9002443142638796e-19
AFAP1,-9.255766273961122,9.567750857398597e-20,-0.3382403203191462,2.942761884765605e-19
SYK,-9.250872172910526,9.806021992974098e-20,-0.5008180148257715,3.015444789810709e-19
FITM2,9.253966431587124,9.830006802257305e-20,0.46688520847372317,3.0222167478904896e-19
HTR3A,-9.287860576623741,9.860059858812358e-20,-0.8685197598965215,3.0308513005816307e-19
CDK20,9.25819463462041,1.0016975561792978e-19,0.333206620508248,3.0784705134715867e-19
TTC9,9.258363621438983,1.0126358273355948e-19,0.5284122334297088,3.111465542503722e-19
FLJ43390,-9.268136754267475,1.0214005280074378e-19,-0.3626734451424967,3.137770137615826e-19
KDR,-9.250521310123917,1.0254362529719916e-19,-0.4895938941544813,3.149539594456364e-19
LTBP1,-9.25101151359183,1.0329175592777567e-19,-0.56891248722855,3.1718850538890343e-19
ZNF442,9.255042492518854,1.045221232421922e-19,0.48945670311515244,3.2090271815753405e-19
UQCRHL,-9.260351790593743,1.0480256566000806e-19,-0.40224827068977653,3.2169958203092987e-19
MGC12916,-9.24196153759549,1.0600956916850698e-19,-0.6212150398904406,3.253397122757628e-19
MLF1IP,9.260368438452687,1.0747884075495813e-19,0.6017774390774075,3.2978312297809695e-19
C14orf115,-9.385075776139999,1.0951106520253244e-19,-0.6404124383165581,3.35951757506155e-19
PROKR2,-9.373419436863779,1.106788701228148e-19,-0.4859602802112999,3.3946664607190827e-19
MYCBPAP,9.236959494950788,1.1181117254159393e-19,0.776519980000439,3.428712654098629e-19
NLGN4X,-9.232177635450018,1.1519090857260678e-19,-1.0163469364796445,3.531649580430957e-19
PRTN3,9.246234114207555,1.1561056782253151e-19,0.7845147523966858,3.54381029815552e-19
COX7C,9.23159952955425,1.173275194682621e-19,0.3012624709245415,3.595724158544649e-19
FBXO40,-9.288093141986266,1.1769596481190915e-19,-0.47267803091237154,3.6062980501670947e-19
KCNH3,-9.226661068961185,1.2079397880445514e-19,-0.8811245706615072,3.7004872496064385e-19
COMP,9.257681233112823,1.215022517027378e-19,1.342979497184844,3.7214445384266045e-19
CD274,-9.2276946092547,1.25184634050322e-19,-0.6799213571444076,3.833468199031041e-19
SLC12A1,-9.22698211168121,1.2666882257148757e-19,-1.166097114193168,3.8781464727245854e-19
LMF1,9.221766832162091,1.2874668049643202e-19,0.4127335824221241,3.9409794027903856e-19
KIF21A,9.225801774041674,1.287749525693635e-19,0.49390171137583394,3.941061309303299e-19
EPB49,-9.22407344319514,1.291770937135117e-19,-0.7059906447685833,3.9525828932967804e-19
NT5DC3,-9.225358258606471,1.3465063116967394e-19,-0.37894375394013124,4.119244522391158e-19
DGKB,-9.2302942395193,1.3780796758055296e-19,-0.5701361334536217,4.2149965769522722e-19
THYN1,-9.211041737973401,1.3806822082294535e-19,-0.3144081693876277,4.2221179662579733e-19
CLEC12B,-9.222724259541515,1.3833312958910939e-19,-0.43318790624116965,4.2293788647409e-19
MAPK11,-9.210960961410487,1.3843289301855e-19,-0.49490580041737875,4.231588750856887e-19
COL24A1,9.222398216065079,1.3856480769635532e-19,0.6234931501489029,4.2347803574846827e-19
PGF,-9.2126414413905,1.411050196569399e-19,-0.5094670572378863,4.311557824286374e-19
CENPP,9.20712559860351,1.4311379939023556e-19,0.5273324585335031,4.372069780181462e-19
TMEM14A,9.21778430302096,1.446708450339161e-19,0.3149636899197823,4.418760168591958e-19
FXYD3,9.259528901062692,1.4786804413012853e-19,0.8274328759157381,4.515518198079312e-19
SLC25A33,-9.222436550731505,1.4970134404316761e-19,-0.3895349633703775,4.570596062329272e-19
HS6ST3,9.201876782974145,1.505260862465564e-19,1.4651669061542085,4.594865483620597e-19
EPS8L1,9.227676493623733,1.5138141847397452e-19,0.7450343677311295,4.620058870651706e-19
PHOX2A,-9.296071931129887,1.5213346422047097e-19,-0.3158882709071541,4.64209066310462e-19
BCL9,9.204198594155853,1.5325686104405433e-19,0.3857336672028886,4.675442618377857e-19
EFR3A,9.195913621455059,1.5749104955853103e-19,0.364078067324618,4.80366420374941e-19
ISM2,-9.203814041113457,1.5827384101005188e-19,-0.45784912175822345,4.826584135535291e-19
DAPP1,-9.194775429175026,1.5947281473134173e-19,-0.6792398176126575,4.862184016670235e-19
KTN1,9.192377666114558,1.6255655419410645e-19,0.3201942044738182,4.955223252676019e-19
FGF1,-9.211621335149385,1.6302508872694554e-19,-0.740199939131748,4.968521953936621e-19
CRIM1,-9.189987801486495,1.6771481291406538e-19,-0.6097077753744262,5.110439292376538e-19
RPRM,-9.200186731283658,1.684165292365591e-19,-0.8233807015064887,5.130805897616344e-19
FLJ35390,9.189609446310085,1.690866317926354e-19,0.5520178398295696,5.150201522673011e-19
SLC22A24,9.261800150059868,1.6978483401586016e-19,0.3562327433099276,5.1704451925280835e-19
CEP68,-9.216549612433337,1.759120247149908e-19,-0.32603054281428,5.355151752544058e-19
MBIP,-9.18646270310764,1.7591970880280472e-19,-0.3273778983065512,5.355151752544058e-19
CP110,9.182707140322565,1.770232217874515e-19,0.3662229940653443,5.387678485592787e-19
HLA-DRA,-9.183864319420474,1.7756014596227913e-19,-0.5802181458011919,5.402951714192118e-19
SGCA,-9.203151167912205,1.7821752001104202e-19,-0.7574557563966009,5.421883334538656e-19
SLC41A1,-9.196821864266639,1.7840676189209404e-19,-0.4091515070324778,5.426568377820174e-19
GJD4,-9.245725588225095,1.808155424812075e-19,-0.29573480467815905,5.498749570577033e-19
TAF4,9.183565347793756,1.8153382132275777e-19,0.2817226054868449,5.519502857240326e-19
LRRC26,9.192352003607015,1.8227013821309866e-19,1.23158383676442,5.540796284436486e-19
A1BG,9.18183564678887,1.832326911077368e-19,0.6185278070041882,5.568957254215996e-19
MRPL2,-9.193299298622824,1.858022598271054e-19,-0.3598872192995781,5.645939203785162e-19
RAB43,-9.177166333931915,1.8622305899366723e-19,-0.3567658512858358,5.657609390934283e-19
CELF4,-9.174368058673245,1.9137986711807913e-19,-0.8486352698854436,5.81313042812599e-19
ATPIF1,9.175775662624028,1.9183117206323503e-19,0.3628538591552406,5.82568946007422e-19
GPR63,-9.176846172734328,1.9588031766761655e-19,-0.6833487614399649,5.947484226243921e-19
CEP290,9.168483204174503,2.0102453606307873e-19,0.3807592117562706,6.102473938807617e-19
TMEM192,9.173062758394508,2.0113315745499428e-19,0.3517342704506383,6.104567761353335e-19
SLC39A14,-9.171902882013583,2.0382663660984313e-19,-0.39323712582337755,6.185097997401961e-19
UBE2T,9.214429922836727,2.0946030892325234e-19,0.7497758967196342,6.354798771411461e-19
