gene,t_stat,p_value,log2FC,p_adj
NUP160,9.512397681856319,6.786378698137533e-19,0.49331109493606284,2.2470940390370666e-18
STAT5B,-9.32572742399119,6.91229443716966e-19,-0.4506998050327695,2.2879309114322765e-18
DHDH,9.47416097955833,6.91268078195944e-19,1.107821202904577,2.2879309114322765e-18
ATG16L2,-9.3367252387588,6.9300785249709855e-19,-0.6218725165505585,2.293196197055196e-18
APEX2,9.461768169249071,7.030893026395556e-19,0.41343495026168675,2.3260562940999647e-18
CSAG3,9.55052128051567,7.067362400429489e-19,1.940470021836332,2.3376193099766455e-18
BUD31,9.460564894074919,7.136612098092309e-19,0.4236228865550675,2.3600175359606374e-18
CSF2,9.571272786589935,7.143371382123996e-19,0.7303094572111886,2.3617455265313113e-18
ICOSLG,9.439616086936859,7.194260645867085e-19,0.6295899864822587,2.3780599219496675e-18
CIDEA,-9.240656203024944,7.264199211630717e-19,-1.701157887941493,2.4006627014698036e-18
ZNF665,-9.478772254845957,7.287118463576235e-19,-0.7691036289903401,2.407720235701358e-18
CARD17,9.609088114868012,7.433036262885224e-19,0.7605457592457803,2.4554056927621497e-18
KCNJ4,9.599979872134481,7.646147063998841e-19,1.017215098263492,2.5252622553494244e-18
TTBK2,-9.375851715827388,7.7551822826461195e-19,-0.8025310985754466,2.5607236029573728e-18
ATG5,9.336967227573941,8.012434204347029e-19,0.3556315526324809,2.645099687914477e-18
ADPRH,9.28977738161901,8.119329451938861e-19,0.42408655072615087,2.67981383861742e-18
GEMIN8P4,9.410551767042598,8.197762170985518e-19,0.5753063567987207,2.705120963280412e-18
FLYWCH2,-9.390953952120565,8.22132730447103e-19,-0.5811637542892658,2.712315759737314e-18
TAS2R3,-9.21586191284037,8.263942258307403e-19,-0.36412271844996746,2.7257908944121484e-18
RASGRF2,-9.337624945142137,8.326195147799634e-19,-0.8269649778170765,2.745736275233904e-18
EXOSC8,9.420605371586475,8.330602432812139e-19,0.4276039478700957,2.7461351802918517e-18
CCDC149,-9.42844631896079,8.330971895267415e-19,-0.444964086166852,2.7461351802918517e-18
CIDEC,-9.210623910088696,8.385407119727596e-19,-1.8341191483830657,2.7634870167475557e-18
PLEKHG2,9.483479658496567,8.498311345669751e-19,0.6205813541991638,2.8000962933720765e-18
LRIG3,9.233935829523606,8.501063800165767e-19,0.7088490728224279,2.8004039223609824e-18
CNOT6L,-9.42270547100225,8.610395130935775e-19,-0.4266378851686241,2.8358129161715104e-18
PLCD3,-9.36760255212036,8.626777210056302e-19,-0.7190175288551561,2.8406006993848776e-18
TP53I11,-9.503998728029288,8.697057540789786e-19,-0.6351082657446714,2.8631301038174114e-18
ZNF678,-9.386169917524121,8.754116049205934e-19,-0.7258452350005173,2.881298093407947e-18
KRT4,9.497902161338189,8.84920489167402e-19,2.247136728362968,2.9119728086579372e-18
ARHGEF9,9.547227802255213,8.86857160517642e-19,0.6622563455339456,2.9177221582243878e-18
FLJ42627,-9.396457235319705,8.892583919523097e-19,-0.6003280258916464,2.9249971076457406e-18
TIMM17A,9.318281063253615,8.909580361037135e-19,0.3690598246161123,2.9299617432483718e-18
LOC153910,9.59411941190824,9.00115001303297e-19,1.186607869744549,2.9594428091110106e-18
IDO2,9.44076767743679,9.069666096925416e-19,0.8865099285986611,2.9813332385644882e-18
PFDN4,9.353723792738142,9.159465640604098e-19,0.46446684603653665,3.0102090174681174e-18
CCDC78,-9.28494882438007,9.285754781069454e-19,-1.1967781870645702,3.051062022281826e-18
VILL,-9.369379661718991,9.40198192951021e-19,-0.7627363306297879,3.0885921862314636e-18
MMP20,9.607171641216546,9.430780030075718e-19,1.397765969983709,3.0973916408505936e-18
ST3GAL4,9.479196008784948,9.441470379788786e-19,0.7044926103081348,3.1002414040863288e-18
PPAPDC2,-9.428813323447933,9.58108211006565e-19,-0.45149368046167737,3.1454140991189937e-18
QRICH2,9.481071921640236,9.669988683507591e-19,0.907892344286152,3.1739248723079595e-18
KLHL7,9.367008433827998,9.76555648039602e-19,0.43673837908564295,3.2045900877920406e-18
HSP90AB1,9.386565529789886,9.767578932264758e-19,0.3901200469654267,3.2045900877920406e-18
GFI1,9.374467581576816,9.774474310663037e-19,0.9491916961283806,3.2061691725879588e-18
ATP1A1,9.435412660757983,9.957400850029341e-19,0.4957507720702825,3.265476057250304e-18
SRGAP1,-9.344077876203535,1.0018838549725505e-18,-0.5847672810301177,3.2849245560077427e-18
TM6SF1,-9.453230200134932,1.011430075874373e-18,-0.6106774539877327,3.3155181771849523e-18
C9orf123,9.468875637446526,1.0153450358395684e-18,0.483791492495925,3.32764314960022e-18
SOSTDC1,9.385399055202766,1.0177504062788925e-18,2.024249832761434,3.334816557879572e-18
PRSSL1,-9.031516919464703,1.0201841520041608e-18,-0.26480871980174,3.3420798698740563e-18
C15orf52,9.36501877039312,1.0255448529189737e-18,0.9055819694291403,3.3589266327150475e-18
SIRPG,9.378608817885976,1.028747919757755e-18,1.3017772668191698,3.368700918866472e-18
FBXO43,9.331232676665918,1.0370639097378164e-18,0.7705257174794604,3.3952100825501083e-18
RSPO4,9.486780650043718,1.0435369946589925e-18,1.6421769366746402,3.415675830519666e-18
PARK2,-9.29989608534126,1.0522149011084682e-18,-0.8135239835707591,3.443348104647627e-18
F2R,-9.371210482075808,1.0577618645243694e-18,-0.7171962366989089,3.4607648593458805e-18
MLXIPL,-9.2757058527835,1.0804996110990833e-18,-1.300564833974554,3.534406737219585e-18
OLFML2A,-9.451250170862322,1.1235690480750614e-18,-0.7766259332432206,3.674509905100195e-18
H2AFY2,9.35938015237214,1.1256447712934092e-18,0.9946602960036035,3.6805165732861806e-18
GPR88,-9.242836949093723,1.1268908696131254e-18,-0.9970292225572772,3.683808645314924e-18
CA6,9.517643207820011,1.1272404277853592e-18,1.890289954420991,3.684169150204028e-18
B4GALT3,9.338673081192132,1.1304509731234203e-18,0.45637821219368213,3.6938781055138585e-18
PAX9,-9.468599190642134,1.1356284185745717e-18,-1.6450605949533816,3.7100086485874566e-18
EPHX3,9.505173759556726,1.1515222309524324e-18,1.4158462176354383,3.761134448446034e-18
FCRL5,9.379228899103282,1.1562494577539905e-18,1.7063979012859098,3.775773679965682e-18
PRF1,9.373385576735425,1.1637188976062312e-18,1.1133354857717235,3.7993595984824305e-18
CD99L2,-9.321951140865512,1.1737861284355506e-18,-0.47819683199888274,3.831415098478307e-18
BAX,9.304149013812337,1.1764367528195852e-18,0.4800865940522119,3.8392532181354715e-18
IRX6,9.373245269518437,1.1779818062348322e-18,1.5073905445218578,3.8434807947865465e-18
LPAR1,-9.388131132774033,1.1938819041683292e-18,-0.8261994506256274,3.894533830186391e-18
C20orf194,-9.284574752685987,1.213358025399795e-18,-0.474357002356939,3.9572280273418006e-18
VWA5A,-9.37046631591999,1.2208081979556915e-18,-0.8338202575300748,3.980682724253237e-18
RAPGEF6,-9.343583729767282,1.2238491815835992e-18,-0.9208600837059437,3.989753514470183e-18
IQSEC2,-9.350018210074827,1.2401085133855145e-18,-0.4990940963918078,4.041903213504819e-18
SYDE2,-9.400385532366116,1.2440042698254612e-18,-0.9478525068455275,4.053742591005846e-18
KLHL36,9.340192199401763,1.2482550037932459e-18,0.44972485009185714,4.0666948335663e-18
ACSL4,9.244648413412111,1.2485072727328634e-18,0.6390146346747088,4.0666948335663e-18
TMEM143,-9.348806619416914,1.256283408175516e-18,-0.4236912905965031,4.0911581293736075e-18
PHC3,-9.36633433853465,1.2619990857165032e-18,-0.4417727583099271,4.1089025000585745e-18
MASP2,-9.252871682863343,1.2645135304143096e-18,-0.7259605455616773,4.1162187796594346e-18
ARID3C,9.477582840105462,1.273280602498667e-18,0.6885812259540398,4.143881089975053e-18
TGFBR3,-9.239805200478752,1.2920197205460263e-18,-1.1239681284877374,4.203978790627042e-18
C20orf27,9.341249483802832,1.3001956962140643e-18,0.5803208874908989,4.2296879642104265e-18
SLFNL1,9.309678855097234,1.3011696233147792e-18,0.5902340152854308,4.231962122977958e-18
STX19,9.40548520073471,1.3633559739610014e-18,1.3831257971994053,4.43328235080835e-18
EIF3C,9.255569362667327,1.3739703415222485e-18,1.0040564417177897,4.466854169851786e-18
GATM,-9.34073790901985,1.3770818699943455e-18,-0.956320653530196,4.4760248157700944e-18
RAB42,9.39199173111688,1.3926032859329865e-18,0.7348422481023187,4.525519796013127e-18
GPRC5A,-9.401586662206668,1.4100263425604632e-18,-1.3145771663027102,4.581172314075428e-18
NBPF3,-9.364681506481954,1.4103795936018202e-18,-0.6867143383245056,4.581353291706166e-18
NMNAT3,-9.327706547800364,1.4155327724895022e-18,-1.013915510727533,4.597122568660803e-18
C7orf40,9.36593630714255,1.4388027738196966e-18,0.5541227609095003,4.671709470371546e-18
ANXA3,9.242518853476708,1.4396270208082395e-18,1.1665944265363315,4.6734002191407255e-18
CDH7,-9.099122506064095,1.4636576368773402e-18,-0.9971159136598383,4.75040822828845e-18
LTB,9.307767178860518,1.4649038965815504e-18,1.4036892170115358,4.7534510633648326e-18
SNHG4,9.324373497215133,1.4745979797803545e-18,0.8377080387161597,4.783899092852532e-18
ZBTB47,-9.330485408904119,1.4842059224000083e-18,-0.4808864848705472,4.814054895132279e-18
ESAM,-9.28867022992369,1.4973746932043743e-18,-0.5595290258569783,4.855745187714354e-18
NCAPH2,9.365495478040117,1.516985503042066e-18,0.5142875108315064,4.918304019864959e-18
SYNC,-9.41831530305192,1.519147475902824e-18,-1.1260465469134653,4.9242765655738486e-18
TMTC1,-9.251164713335129,1.5499553445686254e-18,-1.1338462964888505,5.023081970179567e-18
ACADS,-9.172927583889416,1.5623393787298576e-18,-0.6621181986759588,5.0621505501480674e-18
DNAJA4,-9.322422058413112,1.591939237584473e-18,-0.7119011308100287,5.156972110475096e-18
MAMDC2,-9.305132757795224,1.6094273439696024e-18,-1.378536975321481,5.2125268858014236e-18
MXD3,9.271269597738693,1.6209816889175398e-18,0.6023963242175281,5.248844387857699e-18
SH3BGRL2,-9.323173548967254,1.635289734833523e-18,-0.8988399032962349,5.294061406062185e-18
SLC43A1,-9.33633633705659,1.670559562700258e-18,-0.8321089771585148,5.407106492935857e-18
ATPAF2,-9.297406436885312,1.673318184793606e-18,-0.41728300405531993,5.4148970347345844e-18
PCDHGA5,-9.228923253687737,1.6848393160540811e-18,-0.9974121070326842,5.45103403010815e-18
KIAA1430,-9.327099601699405,1.6863248096388248e-18,-0.4622464810578517,5.454693927312812e-18
SORCS2,-9.335121069560845,1.6910666947048922e-18,-1.2202310465841801,5.468883406505193e-18
SLC34A3,-9.275459548410497,1.6925579676743772e-18,-0.8240017590378135,5.472556704805205e-18
DOC2B,-9.273690152707248,1.7185697418490485e-18,-1.188629885445911,5.555494082563468e-18
GATA6,9.346365738182875,1.7379642516431715e-18,0.9415095230667943,5.617009987940787e-18
FKTN,-9.32680850082705,1.7446481555303724e-18,-0.4427017061800296,5.637428678006536e-18
KIF20B,9.272598959585762,1.7466649288246865e-18,0.5606830049218381,5.642761206276479e-18
NKAPL,-9.148017043474242,1.750077910172031e-18,-0.6638510528231221,5.65260112920469e-18
FGD1,9.3955100308002,1.8583824399597855e-18,0.7344508283941682,6.0011565495094e-18
ITGA2,-9.25294548765802,1.9105520862480644e-18,-0.8917750580569184,6.168330985942849e-18
PPFIA4,9.21387556848487,1.9317109339480427e-18,1.0283745962011723,6.2353361111106945e-18
DUOXA2,9.399846770896675,1.9334269645326673e-18,1.045778491213479,6.239567171014353e-18
SHISA4,-9.397077880145035,1.9521172214125727e-18,-0.7783486551592604,6.298564303874556e-18
EMG1,9.38039047335257,1.9639517240211997e-18,0.5073850958372397,6.335421054840647e-18
CNN1,-9.212740737790698,1.9726070729126623e-18,-1.1603746897854412,6.3620090284114495e-18
C4orf21,9.263787156745115,1.976336937424831e-18,0.5368000996499243,6.372703628383271e-18
ZNF621,-9.293633870197386,1.9786410140723703e-18,-0.3986643513223367,6.37879725579403e-18
CHRNB4,9.356891397590113,1.9939903189608965e-18,1.0351773188104405,6.4269350933726035e-18
PPIA,9.291907702383016,1.9987390637196405e-18,0.38580413330561214,6.440892709102407e-18
PI4KA,-9.273283058020272,2.0109021551114807e-18,-0.4015892551384681,6.478732053201813e-18
MIOX,9.375432614701237,2.0298954790061004e-18,0.7726981352466118,6.538556629760864e-18
ARNT2,-9.298022962942962,2.0401205166815324e-18,-1.1971246629232937,6.5701183006370125e-18
KRT17,9.220413441377392,2.0584528949153324e-18,2.1157828108211323,6.6277706447117044e-18
SQLE,9.172027161775972,2.069612877303609e-18,0.7275820907421,6.6623101551000766e-18
EBF3,-9.226744313981856,2.0864764852768317e-18,-0.9493241802710468,6.7151919824012084e-18
ZFYVE26,-9.286419372731276,2.1011451890292524e-18,-0.39949727045855,6.76098902308953e-18
MTP18,9.251544989974109,2.110100851121193e-18,0.5551154396727869,6.788387547996867e-18
LOC100134368,-9.209819399583518,2.1188305210960037e-18,-0.5423574590135523,6.815047740404256e-18
CTTNBP2NL,9.26538078478405,2.126234473443208e-18,0.423831812588805,6.837433623142246e-18
FAM113A,-9.296409161452186,2.136848817845915e-18,-0.5234944282693696,6.870131812147328e-18
GJA9,9.296434466287526,2.1522206278099177e-18,0.5477456621954175,6.918108769601107e-18
SF3B5,9.316935440491436,2.169198937608425e-18,0.4687626052823326,6.971228562378818e-18
CNNM4,-9.202324206955245,2.1816155875077826e-18,-0.4529411926796101,7.009669282315803e-18
BCOR,-9.206973673484324,2.239708273996547e-18,-0.4812226023361248,7.19482334544645e-18
IDUA,-9.306799689944782,2.2405309893332474e-18,-0.7432161571522746,7.195964881677934e-18
LOC158572,-9.290615129216105,2.2583196199331414e-18,-0.4900994627569242,7.251584397937555e-18
DCHS2,9.359792998836502,2.27563410179142e-18,1.4547005173130914,7.305658520701104e-18
KIRREL2,9.34489042750452,2.3214324677259082e-18,1.3758438719628447,7.451135231514657e-18
SLC44A1,-9.244228789151924,2.3296047989310882e-18,-0.42395807424353116,7.475807646757392e-18
SOX13,-9.37354205441219,2.3743071740441577e-18,-0.6287178910609796,7.617671923058532e-18
IL2RG,9.27687359057666,2.4398224011172186e-18,1.100668549616989,7.826238647917045e-18
FIGN,9.24618168994743,2.4584737229210877e-18,1.1772335707601123,7.884424059949175e-18
CBLN1,-9.171781124573068,2.5089720143028533e-18,-1.0784639033309138,8.044698480679099e-18
NEK1,-9.30184147613779,2.5532867239859643e-18,-0.5060464637274364,8.185083424778658e-18
SERPINB4,9.438717450018704,2.6000118137861115e-18,1.8047252868184822,8.333135282444788e-18
DOK6,-9.293300888455962,2.6037315085868864e-18,-0.9321666285397381,8.343320299211715e-18
GOLM1,-9.110312154492403,2.6199083888208606e-18,-0.6098345655263326,8.393410208629794e-18
CLCNKA,-9.178390054159472,2.7620560659987816e-18,-0.8967758431250221,8.846968431076189e-18
DLG2,-9.291664078618577,2.76641777681409e-18,-1.0644251620394423,8.859096195841628e-18
COX4I1,9.255438113966097,2.776019048817201e-18,0.5166927888114667,8.88799444679527e-18
RUFY4,9.284460211299326,2.7780235826651004e-18,1.3068742712557615,8.89256322293026e-18
CXCR2P1,9.24539042925906,2.7795195364797003e-18,1.5888548811133072,8.895502453373092e-18
DUSP15,-9.198852350813706,2.8748689075178033e-18,-1.2586207809088115,9.198744091656612e-18
EIF3E,9.229860569238873,2.921834162678643e-18,0.46483478042352644,9.347076792595691e-18
RPS6KA4,9.297813831424891,2.9427595305371404e-18,0.5202713068871141,9.412062420373983e-18
FAM183A,-9.129541955918672,2.9521665349541765e-18,-0.9475767243769682,9.440188606166033e-18
LOC643677,9.31982909552074,2.9529958057516257e-18,0.7785173312883462,9.440879655556017e-18
ZMAT4,-9.107496393149889,2.9801696014465125e-18,-1.2363412238743887,9.525777735825607e-18
IL25,-8.99993406802937,3.0255340349212924e-18,-0.2833991785380058,9.668772838456443e-18
APBB1,-9.252541068203158,3.0453019961726422e-18,-0.6955582882742384,9.729926299039255e-18
STEAP4,-9.187456245130909,3.0549841978380166e-18,-1.3663548022598846,9.75883645106057e-18
KRT5,9.158228930070141,3.0743062916707895e-18,2.2771935660809035,9.817236298882316e-18
LOC121952,-9.113737872877742,3.0745413673579613e-18,-0.4332612959689438,9.817236298882316e-18
RASSF8,-9.24151819683388,3.091424149594945e-18,-0.8331945383175583,9.869097580616498e-18
HDGFRP3,-9.3199518998726,3.1160774885538895e-18,-0.7595277849987863,9.945739032185787e-18
DICER1,-9.187432843334525,3.189980236142255e-18,-0.4491598783404527,1.0179507916245036e-17
KCNK1,8.98062194522041,3.203843520282146e-18,1.007399390835678,1.0221628404845462e-17
KRT75,9.3218909617213,3.2141905968904693e-18,1.8606927437523835,1.0252515562527979e-17
FADS6,9.381417752647886,3.3226471014837108e-18,1.3165886884336764,1.0596271214073053e-17
TTLL2,9.324562757676079,3.4440618841509074e-18,0.9699505459082877,1.0981198156402214e-17
UTRN,-9.156032221071076,3.4447741180374548e-18,-0.6375862439777116,1.0981198156402214e-17
EDDM3B,-9.063726368698449,3.4554523126706363e-18,-0.8110973059859281,1.1012957826162242e-17
SLC35E2,-9.20581929438141,3.4819487912361935e-18,-0.7012599190669464,1.109510876214066e-17
FLYWCH1,-9.255997528576911,3.535182931531979e-18,-0.4811509306436559,1.126240670324806e-17
HABP2,-9.094082412639148,3.563412583830845e-18,-1.1524908850646405,1.1349992460331717e-17
HERC1,-9.180287893667517,3.5761619289878926e-18,-0.47903292606843273,1.1388245133531868e-17
RAB40C,-9.171765983292717,3.60258657184609e-18,-0.47539982669578507,1.1470021804531483e-17
WASF1,9.175616793216776,3.6103846969198036e-18,0.811420481959038,1.1492473264104655e-17
PCDH20,-9.227810388971601,3.6268985145535696e-18,-1.4368739272468858,1.1542653251050291e-17
PGRMC2,-9.21213175879004,3.694471600611577e-18,-0.38813070430833463,1.1755275725277216e-17
PUS3,9.174697771649793,3.71559929308435e-18,0.363340435340195,1.1820058329673498e-17
MBD5,-9.216930021695402,3.727714767885898e-18,-0.430583408720679,1.1856150440227053e-17
ZFP106,-9.09145881128131,3.789278204271346e-18,-0.4540152698346773,1.204946644179387e-17
SOX30,9.310633367011038,3.818836978207816e-18,0.9434177957436458,1.2140952499166992e-17
CDC42BPG,9.084126792891364,3.945187076390621e-18,0.62819173425531,1.2540058921384473e-17
ME3,-9.084298546222351,3.954268193458629e-18,-0.7013649240927418,1.2566329695496908e-17
KCNE1L,9.293413852733027,3.961083104806044e-18,1.22021266767183,1.2585389303487136e-17
TTC39C,-9.226901474650079,4.047504191582952e-18,-0.588039288066275,1.2857318349041201e-17
ZFPM2,-9.209127407455869,4.101695280086599e-18,-0.9467208025718348,1.3026774386859192e-17
RNF111,-9.217165331610255,4.1076656120852555e-18,-0.41610915046270414,1.3043045458708326e-17
AQP7P1,-8.954476139213103,4.182684760569649e-18,-1.095202768534886,1.3278514898657917e-17
MT1G,9.091240281490446,4.342809976664446e-18,1.3045676934941657,1.3784012618161713e-17
LNX1,-9.339046644400481,4.3443878708575505e-18,-0.7845486499601417,1.3786178905109996e-17
BEX1,-8.977965407994237,4.347318948987832e-18,-1.5419833489307129,1.3792637514437595e-17
BRWD1,-9.18705056683506,4.3565087977026576e-18,-0.4139751143807864,1.3818946427323407e-17
GRIA4,-8.990971494120169,4.396579991602458e-18,-1.2835294799140367,1.3943180665438318e-17
